SMILES,NLL
CCOP([O-])(C=Cc1cc(C(C)(C)C)cc(C=C[C](C(C)(C)C)C(C)(C)C)c1OC)=[O+]->[Pd+2]<-[S-]c1ccc(C(=O)O)cc1,48.67
[Cl-]->[Ir+3]123(<-[c-]4ccccc4-c4ccccn->14)<-n1ccccc1CN->2(Cc1ccccn1)Cc1ccccn->31,21.39
CCCCP1Cc2ccccc2C[PH](CCCC)(CCCC)CCCP(C)(C)->[Ni+2]<-1(<-[C-]#Cc1ccccc1)<-[C-]#Cc1ccccc1,30.54
O=C([O-])c1cccc(C([O-])=O->[Ni+2](<-O)(<-O)(<-O)<-O)c1,24.34
C#Cc1ccc(P(C#Cc2ccc(C#CC3=CC4c5ccccn5->[Ru+2]5(<-[Cl-])(<-[Cl-])(<-N=4C=NN3c3ccc(C)cc3)<-n3ccccc3-c3ccc(C#C)cn->53)cc2)c2ccccc2OCC)cc1,65.24
CC(C)P(C(C)C)(C(C)C)->[Ni+4]1(<-[Cl-])<-[O-]C2(O)C(=O)NC(=O)O->21,38.08
CC[N-](C1CCCCC1)->[Ti+4](<-[Cl-])(<-[Cl-])(<-[Cl-])<-n1ccc[nH]1,28.03
CCCCN1CCC2=C3CCC4=C<-2->[Rh+]<-3<-42(<-C=C->2[Si](c2ccccc2)(c2ccccc2)c2ccccc2)<-[C]1NC,28.35
CC(C)C1COC2c3ccccc3[O-]->[Ir+3]3456(<-[Cl-])(<-N=21)<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,17.21
CCOc1ccccc1-c1cccc2-c3ccc4ccccc4n3->[Cu+]3(<-C=C->3(C)c3ccccc3)<-P(c12)(C(C)C)C(C)C,51.3
CCOc1ccc(P2(=S->[Mo+6]3(<-[O-2])(<-[O-2])(<-[NH-]C(c4ccc(OC)cc4)<-N(=Cc4ccc(OC(=O)c5ccccc5)cc4)N=C([O-]->3)c3ccc(OC)cc3)<-[S-]2)c2ccc(OC)cc2)cc1,49.03
F[C-]([Si](F)(F)F)->[Ag+3](C(F)(F)F)(C(F)(F)F)<-[C-](F)(F)F,19.8
C=CCCCc12->[Cr]3456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->3c->41[Si](C)(C)C)c->5(OC)c->62,22.95
CC1C2CCCCP2(C)->[Os+2]2(<-[Cl-])(<-[Cl-])(<-n3ccccc3-c3ccccn->23)<-P1(c1ccccc1)c1ccccc1,34.42
Cc1cc(C)n2->[Zr+4]3(<-[O-]C(C)C)(<-[O-]C(C)(C)C)(<-[O-]C(C)(C)C(C)O->3CCn12)<-[O-]S(=O)(=O)C(F)(F)F,33.96
[Br-]->[Zn+2](<-[Br-])(<-[Br-])<-n1ccsc1,20.03
CSc1ccccc1P(c1ccccc1)(c1ccccc1)->[Re+]1(<-[CH3-])(<-[C-]#[O+])(<-[C-]#[O+])<-n2cccc3ccc4cccn->1c4c32,27.22
CCN12CC3=C4[C-]([Si](C)(C)C)([Si](C)(C)C)->[Fe]<-3<-4<-1(<-N#N)<-P(C2)(c1ccccc1)c1ccccc1,40.28
CC1(C)CN->[Ru+2]2(<-[Cl-])(<-[Cl-])(<-NSC3C4=N(->N->2=3)CCS4)<-N1,32.55
Nc1ccn(->[Zn+2](<-[O-]C(=O)COc2ccc(S(N)(=O)=O)cc2)(<-[O-]C(=O)c2ccc(N([O-])[O-])cc2)<-n2cccc(N)c2O)cc1,31.13
CC(C)(C)N1C=CN(CC(=O)NCc2ccc3c(c2)OCCO3)[C]1->[Ni+2]1234(<-[Cl-])<-c5c->1c->2[cH-]->3c->45,31.11
[Cl-]->[Zn+2]1(<-[Cl-])<-n2c(-c3sc4ccccc4n->13)ccc1ccccc12,17.7
[Cl-]->[Ru+8](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-P(Nc1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,26.5
Cc1cc([PH](=O)C(C)c23->[Re+]456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->42)[cH-]->5c->63)c(C(=O)O)o1,43.98
[O+]#[C-]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-S1CCCC1,13.52
C[C-](F)(C(F)(F)C(F)(F)F)->[Pt+4](<-[Cl-])(<-[C-3][c-]1[cH+][cH-][cH+][cH-][cH+]1)(<-[c-]1c(F)c(F)c(F)c(F)c1F)<-n1cccc(C#N)c1,38.62
C[Si](C)(Cl)C([Si](C)(C)P(c1ccccc1)(c1ccccc1)->[Pt+2](<-[Br-])(<-[Br-])<-[Br-])[PH](C)(C)C,31.69
Cc1ccc(-c2ccn3N4=NC(N)=S->[W+2]<-45(<-[F-])(<-[C-]#[O+])(<-n23)<-n2nc(-c3ccccn3)c[n-]->52)cc1,40.67
[O+]#[C-]->[Pt]1(<-P(CCCP->1(C1CCCCC1)C1CCCCC1)(C1CCCCC1)C1CCCCC1)<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,23.6
CC(C)N1c2ccccc2N(C(C)C)[C]1->[Pd+2](<-[Cl-])(<-[Br-])<-[Br-],14.65
C[Si](C)(C)[CH2-]->[Sc+3]1(<-[CH3-])<-[N-](c2ccccc2[N-]->1[Si](C)(C)C)[Si](C)(C)C,21.8
CO->[Ni+2]12(CCCN->1)(<-S=C(N)[S-]->2)<-S(C)(C)=O,23.67
CCOc1cc(C)c(N=C(c2cc(N([O-])[O-])c(N)cc2N)->[Cu+](<-[Cl-])(<-S=C(NC)NN=Cc2cccs2)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)c(CC)c1,47.09
CC(C)c1cccc(C(C)C)c1N(=C1N(C)CCN1C)->[Pd+2](<-[Br-])(<-[Br-])<-N(=Cc1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C)c1ccccc1C(C)(C)C,32.67
CCC1CC2CP(c3ccccc3)(c3ccccc3)->[Ni+2](<-[C-]#N)(<-[O-]S(=O)(=O)C(F)(F)F)(<-P1(c1ccccc1)c1ccccc1)<-P2(c1ccccc1)c1ccccc1,33.17
c1ccc([Si-]2(c3ccccc3)c3ccccc3P3(c4ccccc4)c4ccccc4P(c4ccccc4)(c4ccccc4)->[Ni+2]<-2<-3<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,24.35
[O+]#[C-]->[Mo](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P12CCC3C4CC1CC4C32,21.12
C[Si](C)(C)[N-]1CCN23CC[C-](c4ccccc4)(c4ccccc4)->[Co+3]<-1<-2(<-n1ccccc1)<-n1ccccc1C3,29.15
C[C-](=O)->[Pt+2]1(<-[OH-])<-P(CCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,23.03
CN1C=CN(C)[C]1->[Pt+2]123(<-C)(<-[I-])<-C4=C->1CCC->2=C->3CC4,28.47
[O+]#[C-]->[W+2]123(<-[C-]#P->1)(<-[S-]c1ccccc1S->2Cc1ccccc1)<-P(CP->3(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,37.87
CC(C)N1C=CN(C(C)C)[C]1->[Rh+](<-[Cl-])(<-[Cl-])<-[C-]#[O+],17.43
CC(C)([CH2-]->[V+5](<-[N-2]c1c(Cl)cccc1Cl)(<-[N-2]c1c(Cl)cccc1Cl)<-[n-]1nccc1C(F)(F)F)c1ccccc1,29.27
CC(C)P1(C(C)C)N(C)c2cc[n+](C)n(->[Zn+2]<-13<-N(=C1C=CC=CC1=N[N-]->3[Si](C)(C)C)[Si](C)(C)C)c2,42.34
CC(C)(C)P1(CP(->[Cu+]<-1<-[N-]1c2ccccc2-c2cccc3cccc1c23)(C(C)(C)C)C(C)(C)C)C(C)(C)C,30.46
Cc1ccc(P(c2ccc(C)cc2)(c2ccc(C)cc2)->[Pt+2]2(<-[Cl-])<-n3ccccc3-c3ccc(C)cn->23)cc1,19.86
CC1=C(C)C2C3C(=O)N4->[Ni+2]5(<-[Cl-])(<-N(=CC=N->53)NCC4)<-N2N1,40.5
CCON1=N(C)->[Mo]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],27.03
[O+]#[C-]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-S=c1cccc[n-]1,16.72
CC(C)OC(=O)c1cccn(->[Pd+2](<-[Cl-])(<-[Cl-])<-S(C)(C)=O)c1,22.47
C[Si](C)(C)C([P+](c1ccccc1)P1(OCc2ccccc2Oc2c3P(c4ccccc4)(c4ccccc4)->[Fe]<-1(<-[C-]#[O+])(<-[C-]#[O+])<-n1ccccc1-c1ccccn1->c2ccc3)c1ccccc1)[Si](C)(C)C,48.99
CCON1C=C2CCC(CC)N2->[Ni+2]23(<-[O-]c4cccc5cccn->2c45)(<-[O-]1)<-N(=O)CCCN->3(CC)CC,49.21
CC#N->[Zn+2](<-[Cl-])(<-[NH-]C1=c2cc3c(n4onc4c(c(-c4cccs4)[nH]2)C=C1)=CN(c1c(C)cc(C)cc1C)C=C3)(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,64.17
CCCCN(CCN1CCOCC1)C1=S->[Re+](<-[Cl-])(<-[Br-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C]2N1C=CN2c1ccc([SH](=O)([O-])c2ccccc2)cn1,42.22
CC1[O-]->[Ni+2]2(<-O=C3C=1C(C)(C)c1ccccc13)<-N1C3C(CP->2(C2CCCCC2)C([Si](C)(C)C)[Si](C)(C)C)CCCC3OCC1(C)C,42.88
Cc1cccc2C[Mn+](<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n12,20.92
COC(=O)c1ccn2->[Mn+](<-[Br-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#Cc3ccc(C#Cc4ccc(N([O-])[O-])cc4)cc3)<-n3c(-c2c1)cccc3N(C)C,33.42
C[Si](C)(C)B(->[Ni+2](<-[CH-]=C=S)<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1)([Si](C)(C)C)[Si](C)(C)C,32.67
CC(C)(C)[N-]1N(=C2CCCC2)->[Hg+2]<-1(<-[Cl-])<-[Cl-],25.74
Cc1ccc(C#[C-]->[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[N-]=C=S)<-P(C2CCCCC2)(C2CCCCC2)C2CCCCC2)cc1,29.57
Cc1cc(C)n(->[Au+3](<-[Cl-])(<-[Cl-])<-[cH-]2c(C(=O)O)c(O)n(-c3ccccc3)c2=O)n1Cc1c2ccccc2cc2ccccc12,39.13
[CH3-]->[Ti+4]1(<-[CH3-])(<-[CH3-])(<-[CH3-])<-N2CCCCP->1(c1ccccc1)c1ccccc12,23.94
c1ccc(P(c2ccccc2)(c2ccccc2)->[Rh+]234(<-C5=C->2CCC->3=C->4CC5)<-O2CCCC2)cc1,16.12
CC1c2ccccn2->[Zn+2](<-[Cl-])(<-[Cl-])<-N=1c1ccccc1C,18.47
CC[N-](CC)->[Hf+4]1(<-[Cl-])(<-[CH2-]c2ccccc2P->1(C(C)(C)C)C(C)(C)C)<-[C]1N(C(C)C)C=CN1C(C)C,36.71
CC#N->[Rh+]123(<-N#CC)<-C4=C->1CCC->2=C->3CC4,17.6
CC(C)P1(C=C2C=CC=C[C]2->[Fe]<-1234<-C1=C->2CCC->3=C->4CC1)C(C)(C)C,28.41
CN1CCN(C)[C]1->[Ru+4](<-O)(<-[Cl-])(<-[C-]#N)(<-[C-]#N)<-c1ccncc1,41.44
CC(C)(C)c1ccccc1[O-]->[V+3](<-[O-]c1c(C(C)(C)C)cccc1C(C)(C)C)(<-[O-]c1c(C(C)(C)C)cccc1C(C)(C)C)<-[O-]c1c(C(C)(C)C)cccc1C(C)(C)C,17.01
CP(C)(C)->[Pt+2](<-[I-])(<-[pH]1ccc2nc(-c3ccccc3)ccc21)(<-P(C)(C)C)<-P(C)(C)C,28.93
CN1(C)CCN(C)(C)->[Pd+2]<-1(<-[N-2][N+]#N)<-n1ccccc1,22.22
CCN1(CC)CCN(CCI)->[Cu+]<-1<-[Cl-],25.82
CC(C)c12->[Ru+2]34567(<-Nc8ccccc8C(=O)[O-]->3)(<-O=S(C)C)<-c(c->41)c->5(C)c->6c->72,24.54
Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)[C]2->[Zn+2](<-[CH3-])(<-[Cl-])<-[nH]2c(OCc3ccccc3)c3n(-c4ccccc4)cnn3c3ccccc3c3cc(O)ccc32)c(C)c1,48.57
COc1cc(C(c2ccccc2)c2ccccc2)c2c(c1)C(c1ccccc1)c1cccccc(cc3ccccc13)N2->[Fe+2]1(<-[I-])<-[c-]2cc(C(C)(C)C)cc(C(C)(C)C)[c-]->12,35.04
C[C-](C)([Si](=O)c1ccccc1)->[Pd+2](<-[Cl-])(<-[Cl-])<-P(C(=O)C=Cc1ccccc1)(c1ccccc1)c1ccccc1,33.93
CC(C)[N+](=O)[O-]->[Y+](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-N#CN1CCCC1)<-O=S(C)C,34.31
c1ccn(->[Ir+]234(<-C=C->2C->3=C->4)<-P(C2CCCCC2)(C2CCCCC2)C2CCCCC2)cc1,22.98
Fc1c(C(F)(F)F)c(F)c(F)[c-](->[Ni+2]2(<-[c-]3ccccc3)<-P(CCP->2(C2CCCCC2)C2CCCCC2)(C2CCCCC2)C2CCCCC2)c1F,19.98
CCCCN1c2ccccc2N(CCCOCC)[C]1->[Au+]<-[C-]#Cc1c2ccccc2cc2ccccc12,27.95
CCc1[nH]cnn1->[Zn+2](<-[Cl-])(<-[Cl-])<-n1c[nH]c(-c2ccccc2)n1,28.33
CC1=CC(C)=O->[Pt+2]2(<-O=C(C)C=C(C)[O-]->2)<-[O-]1,16.27
CC1c2cccc(Br)c2[O-]->[Ni+4]2(<-[O-]c3c(Br)c(Br)c(Br)c(Br)c3[O-]->2)<-N=1c1c(C(C)C)cccc1C(C)C,26.27
CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[W+6](<-[CH3-])(<-[CH3-])(<-[O-2])<-[Cl-],25.33
C[Si](C)(C)[N-]([Si](C)(C)C)->[W+2](<-[I-])(<-[C-]#[N+]C12CC3CC(CC(C3)C1)C2)<-P#[N+]c1ccc(-n2ccc3ccccc32)cc1,44.19
[Cl-]->[Ru+2]123456(<-c7c->1c->2c->3c->4c->57)<-n1ccccc1-c1ccccn->61,14.35
Cc12->[W+2]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[CH2-]c6ccccc6)(<-b6oc7ccccc7[o+]6)<-c1(C)c->3(C)[c-]->4(C)c->52C,25.56
CC(C)P1(C2=CC(C)(C)O[B-](N(C)C)=C23[S-]->[Zn+4]<-3<-1245<-C1(C)=C->2(C)C->4(C)=C->5(C)C1)C(C)C,47.32
CC(C)(C)[Si]([O-]->[Mo+4](<-[O-][Si](C)(C)C)(<-[O-][Si](C(C)(C)C)(C(C)(C)C)C(C)(C)C)<-[O-][Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)(C(C)(C)C)C(C)(C)C,20.49
CC1(C)C2CCC1(C)C2CN1=Cc2ccc3ccccc3n2->[Cu+]<-1(<-[Br-])<-P(c1ccccc1)(c1ccccc1)c1ccccc1,39.86
CC(C)(C)C1=CC2N=C([O-]->[Pt+2](<-[Cl-])(<-[O-]1)<-S=2)C(C)(C)C,24.11
O=C(OCc1ccccc1)N(Cc1ccccc1)[PH]1(c2ccccc2)n2c3c4ccccc4ccc3[pH]->12,33.06
c1ccc(P(->[Au+]<-[S-]c2ccccn2)(c2ccccc2)c2ccccc2)cc1,14.23
CS(C)(=O)->[Pt+4](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-n1ccccc1C(=O)c1ccccc1,23.41
CC(C)C1CC[S-]->[Pd+2](<-[C-]#Cc2ccccc2)(<-[C-]#[N+]C2CCCCC2)<-N1,26.73
[Cl-]->[Au+3](<-[I-])(<-n1ccccc1)<-n1ccccc1,19.51
CN=S(=O)([O-]->[Hg+2](<-O)(<-O=CN(C)C)<-S=C1NCCN1)c1nc(C)n(-c2cc(C)cc(C)c2)c1N,35.64
Cc1cccc(C)c1[N-]1Cc2ccccn2->[Pd+4]<-1(<-[N-2][N+]#N)<-[O-]C(=O)c1ccccc1,28.38
CC(C)c1cccc(C(C)C)c1NC1=N(C2CCCCC2)->[Ag+3]2(<-[N-]1c1c(C(C)C)cccc1C(C)C)<-N1CCCN->2Cc2ccccc2C1,44.46
CCC1=C(CC)C(C)=N2->[Cd+2]3456<-N(CC(C)(C)CN->3=c3c(-c7ccccc7)c[c-](C)c(C)c3C)=C(C)C(C)=N->4C(C)=C(C)N(=CC=C12)->N->5Cc1ccccn->61,52.76
CC1(C)c2cccc3cccc(c23)P12c1cccc3c1C3c1cccc[c-]1->[Pd+2]<-2(<-[I-])<-P(C)(C)c1ccccc1,44.32
CN1CCN(C)(C)->[Ru+2]<-12345(<-[Cl-])(<-[Br-])<-c1c->2c->3[c-]->4(C)c->51,26.02
CC(=CC(=O)[S-]->[Hg+6]<-[Cl-])c1ccccc1,28.56
Cc1c(C)c2P3(c4ccccc4P(C(C)C)(C(C)C)->[Mn+]<-3(<-[C-]#[O+])(<-[O-][Si](C)(C)c3ccccc3)<-P(c2c(C)c1O)(C(C)C)C(C)C)C(C)C,38.28
c1ccc([B-](CCP(->[IrH2+]<-P(c2ccccc2)(c2ccccc2-c2ccccc2C2Cc3ccccc3C2)C2CCCCC2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1,43.01
COc1ccc2[O-]->[Zn+2]345(<-OC)<-N(=Cc6ccccc6OC)CCN->3(CCCN->4=C3CCCOCOc4cc(I)ccc43)CCN->5=Cc2c1,55.94
CC1(C)N->[Re+3](<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N1(C)C,26.58
CC#N->[Cu+]12<-NCCN->1(CCN->2(C)C)Cc1ccccc1,27.59
CC(C)c1cccc(C(C)C)c1N1=C(c2ccccc2)c2cccc(C(C)(C)C)n2->[Pt+2]<-1(<-[CH3-])<-[CH3-],26.85
N#CC(C#N)=[C-](C(=O)c1ccccc1)->[Fe+2]1234(<-[C-]#[O+])(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45,18.95
COC(C)(C)OC(C)(C)O[Si]([CH2-]->[Ru+2]12345(<-n6ccccc6-c6ccccn->16)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)(OC(C)C)OC(C)C,34.83
CC(C)P1(CC[PH](c2ccccc2)(c2ccccc2)N2c3cccc[c-]3->[Pd+2]<-2<-1<-[Br-])C(C)C,32.53
CC(C)(C)P1(Nc2cccc3NP(C(C)(C)C)(C(C)(C)C)->[NiH+]<-1(<-[Cl-])<-n23)C(C)(C)C,18.94
Fc1c(F)c(F)[c-](->[Pd+2](<-[S-]C(F)(F)F)(<-[c-]2c(F)c(F)c(F)c(F)c2F)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c1F,21.89
CC(C)N1CC[As](C(C)C)(C(C)C)->[Pd+2](<-[Br-])(<-[C-]#[N+]C2CC3CCC2(C)C3(C)C)<-P1(C(C)C)C(C)C,34.37
CC(C)N1c2ccccc2N(C(C)C)[C]1->[Cu+]<-[C]1N(C(C)C)c2ccccc2N1C(C)C,16.42
CC[CH2-]->[Mo+6]12(<-[NH-]c3ccccc3[N-]->1c1ccc(Cl)cc1)<-n1ccccc1CCN->2(C)C,35.91
CC1(C)CN->[Zn+2](<-[Br-])(<-[I-])<-NC1,17.38
Cc1cc2-c3ccccn3->[Pt+2]3(<-[Cl-])<-n4ccccc4-c(c1)n->32,19.56
[C]N=C([O-]->[Ni+2]<-[Cl-])c1ccccc1,27.51
Cc1cc(C)n2->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n3c(C)cc(C)n3C(c3ccccc3)n12,17.15
Cc1cc(C)c(N2CCCCC[C]2->[Ti+4](<-[O-]C(=O)C(F)(F)F)(<-[O-]C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(<-[O-]C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)<-[O-][PH](OC(C)(C)C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)c(C)c1,41.55
CC(C)N1(C)Cc2ccccc2CP(C(C)C)(C(C)C)->[Zn+2]<-12<-[c-]1ccccc1Nc1ncccn->21,32.52
COCC1#C([Si](C)(C)C)->[Ni]<-1(<-[Br-])<-[C]1N(c2c(C(C)C)cccc2C(C)C)CCN1c1c(C(C)C)cccc1C(C)C,29.69
CC[O-]->[Cd+14]12(<-[O-]CC)(<-[O-]c3ccccc3C(C)=N->1c1c(C(C)C)cccc1C(C)C)(<-N(=C(C)C(C)=N->2c1c(C)cccc1CC)c1ccccc1)<-O1CCCC1,42.76
COc1ccc(N[C-]2N=N3C(=O->[Cu+3]<-3(<-[Cl-])<-n3nn(C(C)c4ccccc4)cc32)c2ccco2)cc1,49.59
Cc1cc(C)n(->[Cu-]<-n2nnn(-c3c(C)cccc3C)c2C)[nH]1,28.43
Cc1ccc([S-]->[Pd+2](<-P(c2ccc(C)cc2)(c2ccc(C)cc2)c2ccc(C)cc2)(<-P(c2ccc(C)cc2)(c2ccc(C)cc2)c2ccc(C)cc2)<-P(c2ccc(C)cc2)(c2ccc(C)cc2)c2ccc(C)cc2)cc1,19.46
Cc12->[Fe+2]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c1(C)c->3(-c1ccc(F)cc1)[c-]->4(C)c->52C,26.28
CC1c2ccccc2[O-]->[Zn+2]2(<-N=1CCN->2(C)C)<-[Si-](C)(C)C,24.03
CC(C)(C)[N+]#[C-]->[Ru+2](<-[C-]#[O+])(<-[C-]#[N+]C(C)(C)C)(<-[C-]#[N+]C(C)(C)C)(<-[C-]#[N+]C(C)(C)C(C)(C)C)<-[N-]=O,21.45
Cn1cc2C3c4ccccc4CCC3->[Rh+]34(<-[C-]#[O+])(<-C=C->3)(<-C=C->4)<-c2c1,35.96
C[CH2-]->[Ni+2]12<-C(=P(C(C)(C)C)(C(C)(C)C)C(C)(C)C)P->1(Oc1ccccc1CP->2(C(C)(C)C)C(C)(C)C)C(C)(C)C,29.71
O=C(O)c1ccc([N+]#[C-]->[Pt+2](<-[Cl-])(<-[Cl-])<-[C-]#[O+])cc1,27.66
C1CSC2=S->[Au-]3(<-S=C2O1)<-S=C1SCCSC1=S->3,16.86
Nc1ccc(N(c2ccn3->[Co+3]4(<-N)(<-[Cl-])(<-[Cl-])(<-[Cl-])<-N(=Cc3c2)c2cccc3cccn->4c23)c2nc3ccccc3[nH]2)cc1,44.39
COc1ccc(N2=Nc3ccccn3->[Zn+2]<-2(<-[Br-])(<-[Br-])<-n2c(C)cc(C)cc2C)cc1,32.01
C=CCNC1=NN(N)->[Zn+2]2(<-O=S(=O)([NH2+]1)[O-]->2)(<-S=C(N)NC)<-S=C(N)NN=Cc1ccccc1O,51.65
[Cl-]->[Cd+2]12(<-[Cl-])(<-[Cl-])<-N(=Cc3ccccn->13)CCc1ccccn->21,19.41
CC[n+]1c(C(C)=O)n(-c2nc(C)cc(C)n2)c2N(C(C)C)->[Pd+2](<-[Cl-])(<-[C-]#[N+]C(C)(C)C)<-[c-]21,44.69
[O+]#[C-]->[Ru+2]1234(<-[Cl-])(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45,17.95
CC(C)=CC1C=Cc2ccccc2O->[Ru+4]2(<-O=1)(<-n1ccccc1)(<-n1ccccc1)<-[N-]1C(=C(c3cccc(C(C)=Nc4c(C)cccc4C)n3)[N-]->2C(C)C)C=Cc2ccccc21,54.81
CSc1ccccc1P1(c2ccccc2C)c2c(N(C)C->[Rh+]<-13456<-c1c->3c->4[cH-]->5c->61)ccc1ccccc21,37.89
CC1=C[N-](c2ccccc2)->[Ta+5]2(<-[CH2-]c3ccccc3)(<-[CH2-]c3ccccc3)(<-N(=Cc3ccc(C)[n-]->23)C(C)(C)C)(<-[N-](C)C)<-[N-]1c1ccccc1,42.26
[BH3-]N(C)->[Zn+2](<-[I-])(<-[I-])<-n1ccccc1,27.49
COCCNCC#[C-]->[Pt+2]1(<-[I-])<-n2ccccc2-c2ccccn->12,35.47
CC(C)c12->[Ru+2]34567(<-[Cl-])(<-S=C(C(c8ccccc8)=N->3c3ccccc3)c3ccccc3)<-c(c->41)c->5(C)c->6c->72,22.76
CO[Si]1(OC)CCCc23->[Ir+3]4567(<-[CH3-])(<-[CH3-])<-c(C)(c->42C1)c->5(C)[c-]->63CCCP->7(C)CC(C)C,45.39
Cc1ccc(S(=O)(=O)[N-]2CCN3=P(O[Si](C)(C)[N-]([Si](C)(C)c4ccccc4)->[Fe+2]<-3<-2<-[Cl-])(c2ccccc2)c2ccccc2)cc1,42.77
CC(C)(C)N1[C-](->[CoH+2]2345(<-c6c->2c->3[cH-]->4c->56)<-P(c2ccccc2)(C(C)(C)C)C(C)(C)C)=C(c2ccccc2)C1(C#N)C(C)(C)C,31.35
CC(C)c1c[nH]c(C(C)C)n1->[Zn+2](<-N)(<-[Cl-])<-[Cl-],18.17
[Cl-]->[Zn+2](<-[Cl-])<-S=C1SCCS1,16.78
CCS1CCN2c3cc(Cl)c(C)cc3S(C)->[Rh+3]<-2<-1(<-[Cl-])(<-[Cl-])<-P(CC)(CC)CC,36.25
CC(C)c12->[Ru+2]3456(<-[Cl-])(<-c(c->31)c->4(C)c->5c->62)(<-P12CN3CN(CN(C3)C1)C2)<-P12CN3CN(CN(C3)C1)C2,18.48
O=C1CO->[Zn+2]23(<-O)(<-[O-]Cc4cccc(-n5cccn5->C(O)(CO)C[O-]->2)n->34)<-[O-]1,41.7
CCc1ccn(->[Zn+2]2(<-[C-]#[N+]c3c(C)cccc3C)<-[O-][N+](=O)[O-]->2)cc1,27.5
CC1CC(C)(C)N2->[Cd+2]34(<-[CH3-])(<-[I-])<-N(CCCN->31)CCN->4CC2,28.02
CN12CCN->[Ni+2]<-13(<-N)<-[O-]C(=O)C1CCCN1->C2C(=O)[O-]->3,29.85
Cl[Si-](->[Au+]<-P(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)P(c1ccccc1)c1ccccc1,25.62
CC(C)N1C=CN(C)[C]1->[Cu+]<-[I-],20.06
CC1=CC(C)=N2CCN(=O)->[V+3]<-23(<-[CH]N([O-])CCN->3(C)C)(<-[O-]1)<-N(=O)C(C)(C)C,42.14
CC(=O)[O-]->[Au+]1<-n2c(-c3ccccc3)cc(C)nc2-c2oc3ccccc3n->12,30.0
C=CN12->[Zn+2](<-[Cl-])(<-[Cl-])<-N3(CCn4c(=O)oc5cc(N(CC)CC)ccc54)CC(C)(CN->3(C)CC1)C2,36.74
Cc1cccc(C)c1NC1=[Se]->[Au+3]23C(C=C[C-]->21)=CN1CP(c2ccccc2)(c2ccccc2)->[C]->31,50.45
Cc1cc(C)c([PH-]c2cccc3-c4ccccn4->[Re+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[O-]c23)c(C)c1,33.85
[O+]#[C-]->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C1(C23CC4CC(CC(C4)O2)C3)C2CC3CC(C2)CC1C3,26.6
[Cl-]->[Pt+2]123(<-[Cl-])<-C4=C->1CCC->2=C->3CC4,11.81
